"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.945137526E1,3.447650373E-1,-1.244984865E-1,9.844957352E0,9.851778929E0
3.945641065E1,2.585737705E-1,-6.703764945E-2,9.844957352E0,9.848580593E0
3.946141551E1,2.873041928E-1,-9.576806426E-2,9.825803757E0,9.830469708E0
3.946645090E1,2.968810201E-1,-6.703764945E-2,9.835380554E0,9.840088568E0
3.947148629E1,2.489969730E-1,-8.619125932E-2,9.844957352E0,9.848482811E0
3.947652167E1,2.585737705E-1,-8.619125932E-2,9.892841339E0,9.896595328E0
3.948152654E1,2.873041928E-1,-9.576806799E-3,9.864110947E0,9.868298748E0
3.948656193E1,2.585737705E-1,-6.703764945E-2,9.854534149E0,9.858153871E0
3.949159732E1,2.681505978E-1,-6.703764945E-2,9.854534149E0,9.858409714E0
3.949663270E1,3.256114423E-1,-1.340752989E-1,9.816226959E0,9.822540950E0
3.950163757E1,2.681505978E-1,-6.703764945E-2,9.864110947E0,9.867982750E0
3.950667296E1,2.968810201E-1,-2.873042040E-2,9.864110947E0,9.868619384E0
3.951170835E1,2.968810201E-1,-4.788403213E-2,9.883264542E0,9.887838450E0
3.951671322E1,2.585737705E-1,-7.661445439E-2,9.873687744E0,9.877370087E0
3.952174860E1,2.298433632E-1,-6.703764945E-2,9.864110947E0,9.867016103E0
3.952678399E1,3.064578176E-1,-6.703764945E-2,9.854534149E0,9.859526040E0
3.953181938E1,3.160346150E-1,-6.703764945E-2,9.844957352E0,9.850256706E0
3.953682424E1,3.256114423E-1,-6.703764945E-2,9.844957352E0,9.850568619E0
3.954185963E1,2.681505978E-1,-1.053448766E-1,9.902418137E0,9.906608261E0
3.954689502E1,2.681505978E-1,-7.661445439E-2,9.873687744E0,9.877625433E0
3.955189989E1,2.011129409E-1,-8.619125932E-2,9.844957352E0,9.847388517E0
3.955693527E1,2.681505978E-1,-7.661445439E-2,9.864110947E0,9.868052457E0
3.956197066E1,2.106897533E-1,-3.830722719E-2,9.864110947E0,9.866435141E0
3.956700605E1,1.915361285E-1,-2.873042040E-2,9.873687744E0,9.875587132E0
3.957201092E1,2.202665508E-1,-5.746084079E-2,9.806650162E0,9.809291845E0
3.957704630E1,2.777273953E-1,-2.873042040E-2,9.883264542E0,9.887207692E0
3.958208169E1,2.777273953E-1,-1.053448766E-1,9.864110947E0,9.868582209E0
3.958711708E1,2.202665508E-1,-5.746084079E-2,9.892841339E0,9.895460013E0
3.959212194E1,2.011129409E-1,-2.873042040E-2,9.854534149E0,9.856627981E0
3.959715733E1,2.777273953E-1,-6.703764945E-2,9.844957352E0,9.849102081E0
3.960219272E1,2.394201756E-1,-5.746084079E-2,9.864110947E0,9.867183415E0
3.960719759E1,2.968810201E-1,-6.703764945E-2,9.854534149E0,9.859233017E0
3.961223298E1,2.873041928E-1,-1.436520964E-1,9.873687744E0,9.878911341E0
3.961726836E1,2.394201756E-1,-9.576806799E-3,9.816226959E0,9.819150954E0
3.962230375E1,3.064578176E-1,-4.788403213E-2,9.902418137E0,9.907274813E0
3.962730862E1,3.064578176E-1,-3.830722719E-2,9.854534149E0,9.859372553E0
3.963234400E1,2.777273953E-1,-4.788403213E-2,9.854534149E0,9.858563216E0
3.963737939E1,2.968810201E-1,-1.149216816E-1,9.854534149E0,9.859674874E0
3.964238426E1,2.585737705E-1,-1.149216816E-1,9.844957352E0,9.849022928E0
3.964741965E1,2.873041928E-1,-4.788403213E-2,9.835380554E0,9.839692436E0
3.965245503E1,2.298433632E-1,-7.661445439E-2,9.844957352E0,9.847938008E0
3.965749042E1,3.064578176E-1,-1.915361360E-2,9.873687744E0,9.878461060E0
3.966249529E1,2.681505978E-1,-5.746084079E-2,9.844957352E0,9.848776155E0
3.966753068E1,3.543418646E-1,-6.703764945E-2,9.854534149E0,9.861130539E0
3.967256606E1,3.064578176E-1,-7.661445439E-2,9.883264542E0,9.888311492E0
3.967757093E1,2.585737705E-1,-5.746084079E-2,9.835380554E0,9.838946732E0
3.968260632E1,2.298433632E-1,-8.619125932E-2,9.844957352E0,9.848017169E0
3.968764171E1,2.873041928E-1,-9.576806426E-2,9.892841339E0,9.897475687E0
3.969267709E1,2.011129409E-1,-1.244984865E-1,9.902418137E0,9.905242614E0
3.969768196E1,2.489969730E-1,-1.244984865E-1,9.892841339E0,9.896757506E0
3.970271735E1,2.011129409E-1,-9.576806426E-2,9.883264542E0,9.885774423E0
3.970775274E1,2.489969730E-1,-6.703764945E-2,9.864110947E0,9.867480849E0
3.971278812E1,2.585737705E-1,-1.149216816E-1,9.816226959E0,9.820304430E0
3.971779299E1,2.489969730E-1,-1.149216816E-1,9.835380554E0,9.839203074E0
3.972282838E1,2.489969730E-1,-1.149216816E-1,9.864110947E0,9.867922337E0
3.972786376E1,2.489969730E-1,-7.661445439E-2,9.883264542E0,9.886697490E0
3.973286863E1,2.777273953E-1,-9.576806426E-2,9.902418137E0,9.906774903E0
3.973790402E1,2.681505978E-1,-7.661445439E-2,9.854534149E0,9.858479488E0
3.974293941E1,2.585737705E-1,-1.244984865E-1,9.864110947E0,9.868284807E0
3.974797479E1,3.064578176E-1,-5.746084079E-2,9.816226959E0,9.821177621E0
3.975297966E1,3.447650373E-1,-5.746084079E-2,9.873687744E0,9.879872183E0
3.975801505E1,2.394201756E-1,-6.703764945E-2,9.864110947E0,9.867243832E0
3.976305044E1,2.394201756E-1,-1.244984865E-1,9.777919769E0,9.781642853E0
3.976805531E1,2.394201756E-1,-7.661445439E-2,9.892841339E0,9.896034638E0
3.977309069E1,3.160346150E-1,-1.053448766E-1,9.883264542E0,9.888877258E0
3.977812608E1,2.873041928E-1,-3.830722719E-2,9.864110947E0,9.868368452E0
3.978316147E1,3.160346150E-1,-7.661445439E-2,9.787496567E0,9.792897258E0
3.978816633E1,2.298433632E-1,-6.703764945E-2,9.892841339E0,9.895738061E0
3.979320172E1,2.968810201E-1,-6.703764945E-2,9.854534149E0,9.859233017E0
3.979823711E1,2.585737705E-1,-4.788403213E-2,9.864110947E0,9.867615621E0
3.980327250E1,2.585737705E-1,-1.244984865E-1,9.883264542E0,9.887430317E0
3.980827736E1,3.064578176E-1,-6.703764945E-2,9.902418137E0,9.907385901E0
3.981331275E1,2.777273953E-1,-3.830722719E-2,9.816226959E0,9.820229715E0
3.981834814E1,2.202665508E-1,-7.661445439E-2,9.844957352E0,9.847719146E0
3.982335301E1,2.489969730E-1,-1.149216816E-1,9.902418137E0,9.906214789E0
3.982838839E1,2.298433632E-1,-7.661445439E-2,9.902418137E0,9.905381502E0
3.983342378E1,2.202665508E-1,-1.436520964E-1,9.950302124E0,9.953776451E0
3.983845917E1,1.819593310E-1,-8.619125932E-2,9.902418137E0,9.904464805E0
3.984346404E1,2.968810201E-1,-1.244984865E-1,9.892841339E0,9.898077994E0
3.984849942E1,2.106897533E-1,-6.703764945E-2,9.854534149E0,9.857014128E0
3.985353481E1,3.256114423E-1,-1.149216816E-1,9.854534149E0,9.860581783E0
3.985853968E1,2.011129409E-1,-6.703764945E-2,9.816226959E0,9.818515783E0
3.986357506E1,2.011129409E-1,-1.149216816E-1,9.883264542E0,9.885978526E0
3.986861045E1,3.256114423E-1,-1.053448766E-1,9.873687744E0,9.879616897E0
3.987361532E1,2.489969730E-1,-7.661445439E-2,9.787496567E0,9.790963094E0
3.987865071E1,2.585737705E-1,-9.576806426E-2,9.854534149E0,9.858391107E0
3.988368610E1,3.256114423E-1,-1.149216816E-1,9.883264542E0,9.889294606E0
3.988872148E1,2.202665508E-1,-9.576806426E-2,9.873687744E0,9.876608656E0
3.989372635E1,2.681505978E-1,-1.149216816E-1,9.844957352E0,9.849279009E0
3.989876174E1,2.777273953E-1,-1.149216816E-1,9.854534149E0,9.859116735E0
3.990379712E1,3.160346150E-1,-9.576806426E-2,9.892841339E0,9.898351335E0
3.990883251E1,2.681505978E-1,-8.619125932E-2,9.854534149E0,9.858558565E0
3.991383738E1,2.777273953E-1,-9.576806799E-3,9.883264542E0,9.887170587E0
3.991887277E1,2.873041928E-1,-1.340752989E-1,9.892841339E0,9.897920471E0
3.992390815E1,3.064578176E-1,-7.661445439E-2,9.940725327E0,9.945743119E0
3.992894354E1,2.968810201E-1,-4.788403213E-2,9.844957352E0,9.849549049E0
3.993394841E1,2.777273953E-1,-9.576806426E-2,9.873687744E0,9.878057182E0
3.993898380E1,2.681505978E-1,-7.661445439E-2,9.864110947E0,9.868052457E0
3.994401918E1,2.968810201E-1,-2.873042040E-2,9.844957352E0,9.849474556E0
3.994902405E1,2.585737705E-1,-3.830722719E-2,9.816226959E0,9.819706694E0
3.995405944E1,2.873041928E-1,-1.244984865E-1,9.892841339E0,9.897795377E0
3.995909482E1,3.256114423E-1,-3.830722719E-2,9.864110947E0,9.869557995E0
3.996413021E1,2.202665508E-1,-7.661445439E-2,9.883264542E0,9.886015635E0
3.996913508E1,2.585737705E-1,-7.661445439E-2,9.864110947E0,9.867796863E0
3.997417047E1,2.777273953E-1,-4.788403213E-2,9.873687744E0,9.877708998E0
3.997920585E1,2.968810201E-1,-9.576806426E-2,9.911994934E0,9.916902411E0
3.998424124E1,2.873041928E-1,-1.053448766E-1,9.892841339E0,9.897572985E0
3.998924611E1,3.160346150E-1,-7.661445439E-2,9.844957352E0,9.850326538E0
3.999428150E1,2.681505978E-1,-3.830722719E-2,9.892841339E0,9.896548992E0
3.999931688E1,2.968810201E-1,-7.661445439E-2,9.921571732E0,9.926308163E0
4.000435227E1,2.298433632E-1,-8.619125932E-2,9.787496567E0,9.790574342E0
4.000935714E1,2.585737705E-1,-9.576806426E-2,9.873687744E0,9.877537223E0
4.001439253E1,2.681505978E-1,-1.149216816E-1,9.883264542E0,9.887569455E0
4.001942791E1,2.202665508E-1,-9.576806426E-2,9.825803757E0,9.828738899E0
4.002446330E1,1.819593310E-1,-9.576806426E-2,9.864110947E0,9.866253873E0
4.002946817E1,2.681505978E-1,-8.619125932E-2,9.844957352E0,9.848985680E0
4.003450356E1,3.351882398E-1,-2.873042040E-2,9.844957352E0,9.850703622E0
4.003953894E1,2.681505978E-1,-9.576806426E-2,9.892841339E0,9.896938215E0
4.004457433E1,2.777273953E-1,-6.703764945E-2,9.892841339E0,9.896966016E0
4.004957920E1,2.202665508E-1,-9.576806426E-2,9.873687744E0,9.876608656E0
4.005461458E1,2.968810201E-1,-6.703764945E-2,9.873687744E0,9.878377501E0
4.005964997E1,3.256114423E-1,-1.436520964E-1,9.825803757E0,9.832246854E0
4.006465484E1,2.489969730E-1,-1.053448766E-1,9.911994934E0,9.915681550E0
4.006969023E1,2.585737705E-1,-7.661445439E-2,9.873687744E0,9.877370087E0
4.007472562E1,3.256114423E-1,-2.873042040E-2,9.873687744E0,9.879097019E0
4.007976100E1,3.256114423E-1,-3.830722719E-2,9.883264542E0,9.888701040E0
4.008476587E1,3.160346150E-1,-5.746084079E-2,9.854534149E0,9.859767894E0
4.008980126E1,2.681505978E-1,-7.661445439E-2,9.797073364E0,9.801041834E0
4.009483664E1,2.777273953E-1,-3.830722719E-2,9.854534149E0,9.858521352E0
4.009987203E1,3.447650373E-1,-5.746084079E-2,9.854534149E0,9.860730601E0
4.010487690E1,2.968810201E-1,-6.703764945E-2,9.816226959E0,9.820944155E0
4.010991229E1,3.639186621E-1,-9.576806799E-3,9.883264542E0,9.889966962E0
4.011494767E1,2.968810201E-1,-6.703764945E-2,9.844957352E0,9.849660788E0
4.011998306E1,3.160346150E-1,-6.703764945E-2,9.844957352E0,9.850256706E0
4.012498793E1,2.873041928E-1,-1.053448766E-1,9.825803757E0,9.830567670E0
4.013002332E1,2.777273953E-1,-6.703764945E-2,9.911994934E0,9.916111643E0
4.013505870E1,3.447650373E-1,-8.619125932E-2,9.883264542E0,9.889651655E0
4.014006357E1,2.968810201E-1,-8.619125932E-2,9.835380554E0,9.840237696E0
4.014509896E1,2.298433632E-1,-4.788403213E-2,9.825803757E0,9.828608259E0
4.015013435E1,3.160346150E-1,-9.576806426E-2,9.844957352E0,9.850494133E0
4.015516973E1,2.489969730E-1,-6.703764945E-2,9.883264542E0,9.886627915E0
4.016017460E1,3.160346150E-1,-4.788403213E-2,9.806650162E0,9.811858038E0
4.016520999E1,3.351882398E-1,-1.915361360E-2,9.835380554E0,9.841109118E0
4.017024537E1,2.585737705E-1,-8.619125932E-2,9.864110947E0,9.867875865E0
4.017525024E1,2.585737705E-1,-6.703764945E-2,9.883264542E0,9.886873745E0
4.018028563E1,2.681505978E-1,-1.532289088E-1,9.892841339E0,9.897661017E0
4.018532102E1,3.160346150E-1,-7.661445439E-2,9.902418137E0,9.907756184E0
4.019035640E1,3.160346150E-1,-4.788403213E-2,9.844957352E0,9.850144974E0
4.019536127E1,2.873041928E-1,-3.830722719E-2,9.892841339E0,9.897086486E0
4.020039666E1,3.160346150E-1,-6.703764945E-2,9.854534149E0,9.859828357E0
4.020543205E1,2.489969730E-1,-9.576806426E-2,9.902418137E0,9.906011103E0
4.021046743E1,2.585737705E-1,-2.873042040E-2,9.844957352E0,9.848394341E0
4.021547230E1,3.256114423E-1,-1.053448766E-1,9.835380554E0,9.841332786E0
4.022050769E1,3.160346150E-1,-1.053448766E-1,9.835380554E0,9.841020581E0
4.022554308E1,3.256114423E-1,-7.661445439E-2,9.864110947E0,9.869781019E0
4.023054795E1,3.160346150E-1,-1.915361360E-2,9.806650162E0,9.811759890E0
4.023558333E1,2.585737705E-1,-1.053448766E-1,9.883264542E0,9.887207692E0
4.024061872E1,2.585737705E-1,-4.788403213E-2,9.854534149E0,9.858042228E0
4.024565410E1,3.064578176E-1,-1.340752989E-1,9.902418137E0,9.908066286E0
4.025065897E1,1.915361285E-1,-1.340752989E-1,9.835380554E0,9.838159021E0
4.025569436E1,2.489969730E-1,-6.703764945E-2,9.854534149E0,9.857907325E0
4.026072975E1,2.489969730E-1,-5.746084079E-2,9.844957352E0,9.848273275E0
4.026576513E1,2.585737705E-1,-6.703764945E-2,9.892841339E0,9.896447049E0
4.027077000E1,2.585737705E-1,-1.244984865E-1,9.854534149E0,9.858712064E0
4.027580539E1,3.064578176E-1,-1.149216816E-1,9.825803757E0,9.831253371E0
4.028084078E1,2.681505978E-1,-6.703764945E-2,9.873687744E0,9.877555794E0
4.028584565E1,2.777273953E-1,-2.873042040E-2,9.864110947E0,9.868061750E0
4.029088103E1,3.064578176E-1,-7.661445439E-2,9.873687744E0,9.878739587E0
4.029591642E1,2.202665508E-1,-3.830722719E-2,9.873687744E0,9.876218632E0
4.030095181E1,2.011129409E-1,-6.703764945E-2,9.873687744E0,9.875963251E0
4.030595668E1,2.202665508E-1,-7.661445439E-2,9.883264542E0,9.886015635E0
4.031099206E1,2.106897533E-1,-6.703764945E-2,9.768342972E0,9.770844827E0
4.031602745E1,2.585737705E-1,-6.703764945E-2,9.883264542E0,9.886873745E0
4.032106284E1,2.777273953E-1,-8.619125932E-2,9.844957352E0,9.849251073E0
4.032606770E1,2.777273953E-1,-9.576806426E-2,9.873687744E0,9.878057182E0
4.033110309E1,2.777273953E-1,-1.340752989E-1,9.873687744E0,9.878502840E0
4.033613848E1,2.777273953E-1,-7.661445439E-2,9.892841339E0,9.897035518E0
4.034114335E1,2.011129409E-1,-9.576806426E-2,9.873687744E0,9.876200059E0
4.034617873E1,2.394201756E-1,-6.703764945E-2,9.854534149E0,9.857670078E0
4.035121412E1,2.681505978E-1,-1.149216816E-1,9.854534149E0,9.858851608E0
4.035624951E1,2.968810201E-1,-5.746084079E-2,9.873687744E0,9.878317152E0
4.036125438E1,2.968810201E-1,-1.053448766E-1,9.825803757E0,9.830852219E0
4.036628976E1,2.585737705E-1,-1.053448766E-1,9.844957352E0,9.848915839E0
4.037132515E1,2.585737705E-1,-1.244984865E-1,9.864110947E0,9.868284807E0
4.037633002E1,2.394201756E-1,-1.532289088E-1,9.854534149E0,9.858632989E0
4.038136541E1,3.160346150E-1,-9.576806426E-2,9.902418137E0,9.907922807E0
4.038640079E1,2.489969730E-1,-8.619125932E-2,9.806650162E0,9.810189388E0
4.039143618E1,2.777273953E-1,-1.053448766E-1,9.854534149E0,9.859009755E0
4.039644105E1,2.202665508E-1,-5.746084079E-2,9.835380554E0,9.838014523E0
4.040147644E1,2.681505978E-1,-6.703764945E-2,9.873687744E0,9.877555794E0
4.040651182E1,2.777273953E-1,-8.619125932E-2,9.854534149E0,9.858823699E0
4.041151669E1,2.873041928E-1,-6.703764945E-2,9.864110947E0,9.868521800E0
4.041655208E1,2.873041928E-1,3.830722719E-2,9.892841339E0,9.897086486E0
4.042158746E1,2.202665508E-1,-1.053448766E-1,9.883264542E0,9.886280033E0
4.042662285E1,2.777273953E-1,-1.149216816E-1,9.873687744E0,9.878261445E0
4.043162772E1,2.394201756E-1,-6.703764945E-2,9.864110947E0,9.867243832E0
4.043666311E1,2.777273953E-1,-8.619125932E-2,9.883264542E0,9.887541628E0
4.044169849E1,2.873041928E-1,-9.576806426E-2,9.835380554E0,9.840041965E0
4.044670336E1,2.489969730E-1,-9.576806426E-2,9.892841339E0,9.896437782E0
4.045173875E1,2.298433632E-1,-4.788403213E-2,9.892841339E0,9.895626843E0
4.045677414E1,2.777273953E-1,-7.661445439E-2,9.931148529E0,9.935326536E0
4.046180952E1,2.202665508E-1,-7.661445439E-2,9.911994934E0,9.914738055E0
4.046681439E1,2.873041928E-1,-5.746084079E-2,9.911994934E0,9.916324370E0
4.047184978E1,2.968810201E-1,-1.340752989E-1,9.844957352E0,9.850345161E0
4.047688517E1,2.489969730E-1,-7.661445439E-2,9.825803757E0,9.829256774E0
4.048192055E1,2.681505978E-1,-1.340752989E-1,9.835380554E0,9.839948759E0
4.048692542E1,2.489969730E-1,-4.788403213E-2,9.854534149E0,9.857795680E0
4.049196081E1,2.394201756E-1,-1.244984865E-1,9.864110947E0,9.867801511E0
4.049699620E1,2.106897533E-1,-7.661445439E-2,9.873687744E0,9.876232562E0
4.050200106E1,2.585737705E-1,-8.619125932E-2,9.883264542E0,9.887022167E0
4.050703645E1,1.819593310E-1,-9.576806426E-2,9.854534149E0,9.856679158E0
4.051207184E1,2.202665508E-1,-9.576806426E-2,9.854534149E0,9.857460737E0
4.051710722E1,2.681505978E-1,-6.703764945E-2,9.911994934E0,9.915848041E0
4.052211209E1,2.011129409E-1,-7.661445439E-2,9.825803757E0,9.828160339E0
4.052714748E1,2.394201756E-1,-1.244984865E-1,9.806650162E0,9.810362342E0
4.053218287E1,2.777273953E-1,-1.915361360E-2,9.825803757E0,9.829746631E0
4.053721825E1,2.873041928E-1,-1.149216816E-1,9.892841339E0,9.897679549E0
4.054222312E1,2.777273953E-1,-1.053448766E-1,9.892841339E0,9.897299622E0
4.054725851E1,2.585737705E-1,-8.619125932E-2,9.902418137E0,9.906168496E0
4.055229390E1,2.873041928E-1,-9.576806426E-2,9.902418137E0,9.907048005E0
4.055732928E1,3.256114423E-1,-7.661445439E-2,9.873687744E0,9.879352320E0
4.056233415E1,2.489969730E-1,-1.053448766E-1,9.854534149E0,9.858242254E0
4.056736954E1,1.915361285E-1,-7.661445439E-2,9.883264542E0,9.885417233E0
4.057240493E1,2.489969730E-1,-7.661445439E-2,9.892841339E0,9.896270966E0
4.057740980E1,2.298433632E-1,-9.576806426E-2,9.892841339E0,9.895974396E0
4.058244518E1,2.585737705E-1,9.576806799E-3,9.806650162E0,9.810063175E0
4.058748057E1,2.298433632E-1,-8.619125932E-2,9.854534149E0,9.857590994E0
4.059251596E1,2.489969730E-1,-5.746084079E-2,9.873687744E0,9.876994022E0
4.059752083E1,3.064578176E-1,-4.788403213E-2,9.844957352E0,9.849842361E0
4.060255621E1,3.064578176E-1,-6.703764945E-2,9.864110947E0,9.869097994E0
4.060759160E1,2.873041928E-1,-1.915361360E-2,9.835380554E0,9.839594565E0
4.061259647E1,2.968810201E-1,-6.703764945E-2,9.931148529E0,9.935811164E0
4.061763185E1,2.489969730E-1,-1.149216816E-1,9.835380554E0,9.839203074E0
4.062266724E1,2.489969730E-1,-4.788403213E-2,9.844957352E0,9.848222054E0
4.062770263E1,2.585737705E-1,-7.661445439E-2,9.825803757E0,9.829504038E0
4.063270750E1,3.064578176E-1,-1.915361360E-2,9.825803757E0,9.830600323E0
4.063774288E1,2.011129409E-1,-2.873042040E-2,9.864110947E0,9.866202746E0
4.064277827E1,2.777273953E-1,-9.576806426E-2,9.864110947E0,9.868484625E0
4.064781366E1,2.681505978E-1,-4.788403213E-2,9.854534149E0,9.858298074E0
4.065281852E1,2.298433632E-1,-9.576806426E-2,9.854534149E0,9.857679382E0
4.065785391E1,2.202665508E-1,-1.053448766E-1,9.864110947E0,9.867132292E0
4.066288930E1,2.106897533E-1,-1.244984865E-1,9.883264542E0,9.886293949E0
4.066789417E1,2.681505978E-1,-1.053448766E-1,9.806650162E0,9.810881188E0
4.067292956E1,2.489969730E-1,-1.149216816E-1,9.825803757E0,9.829630001E0
4.067796494E1,2.489969730E-1,-4.788403213E-2,9.825803757E0,9.829074821E0
4.068300033E1,3.351882398E-1,-1.149216816E-1,9.883264542E0,9.889614560E0
4.068800520E1,2.968810201E-1,-1.915361285E-1,9.864110947E0,9.870436120E0
4.069304058E1,2.585737705E-1,-1.053448766E-1,9.844957352E0,9.848915839E0
4.069807597E1,2.681505978E-1,-9.576806426E-2,9.902418137E0,9.906511052E0
4.070308084E1,2.681505978E-1,-7.661445439E-2,9.873687744E0,9.877625433E0
4.070811623E1,3.064578176E-1,-6.703764945E-2,9.873687744E0,9.878669956E0
4.071315161E1,2.968810201E-1,-1.053448766E-1,9.873687744E0,9.878711735E0
4.071818700E1,2.202665508E-1,-3.830722719E-2,9.825803757E0,9.828346975E0
4.072319187E1,2.202665508E-1,-1.244984865E-1,9.873687744E0,9.876929021E0
4.072822726E1,2.681505978E-1,-4.788403213E-2,9.806650162E0,9.810432458E0
4.073326264E1,2.394201756E-1,-4.788403213E-2,9.854534149E0,9.857558430E0
4.073829803E1,2.681505978E-1,-7.661445439E-2,9.816226959E0,9.820187688E0
4.074330290E1,2.202665508E-1,-2.873042040E-2,9.892841339E0,9.895334888E0
4.074833829E1,2.585737705E-1,-9.576806426E-2,9.883264542E0,9.887110292E0
4.075337367E1,2.394201756E-1,-6.703764945E-2,9.873687744E0,9.876817591E0
4.075837854E1,2.202665508E-1,-9.576806799E-3,9.835380554E0,9.837851377E0
4.076341393E1,2.681505978E-1,-9.576806426E-2,9.864110947E0,9.868219750E0
4.076844932E1,2.011129409E-1,-9.576806426E-2,9.806650162E0,9.809179646E0
4.077348470E1,2.298433632E-1,-8.619125932E-2,9.854534149E0,9.857590994E0
4.077848957E1,2.873041928E-1,-5.746084079E-2,9.854534149E0,9.858888819E0
4.078352496E1,2.873041928E-1,-8.619125932E-2,9.911994934E0,9.916532469E0
4.078856034E1,2.777273953E-1,-5.746084079E-2,9.825803757E0,9.829895916E0
4.079356521E1,2.681505978E-1,-1.244984865E-1,9.892841339E0,9.897257922E0
4.079860060E1,3.064578176E-1,-1.436520964E-1,9.902418137E0,9.908200506E0
4.080363599E1,2.585737705E-1,-9.576806426E-2,9.873687744E0,9.877537223E0
4.080867137E1,2.106897533E-1,-5.746084079E-2,9.883264542E0,9.885677009E0
4.081367624E1,2.489969730E-1,-1.915361360E-2,9.768342972E0,9.771534719E0
4.081871163E1,3.064578176E-1,-1.053448766E-1,9.873687744E0,9.879004181E0
4.082374702E1,3.160346150E-1,-1.149216816E-1,9.854534149E0,9.860270187E0
4.082878240E1,2.585737705E-1,-7.661445439E-2,9.835380554E0,9.839077234E0
4.083378727E1,2.681505978E-1,-4.788403213E-2,9.883264542E0,9.887017529E0
4.083882266E1,2.777273953E-1,-1.149216816E-1,9.787496567E0,9.792110525E0
4.084385805E1,2.681505978E-1,-7.661445439E-2,9.797073364E0,9.801041834E0
4.084886292E1,3.639186621E-1,-1.053448766E-1,9.854534149E0,9.861814115E0
4.085389830E1,2.489969730E-1,-1.628057212E-1,9.864110947E0,9.868596150E0
4.085893369E1,2.489969730E-1,-3.830722719E-2,9.883264542E0,9.886474849E0
4.086396907E1,2.777273953E-1,-3.830722719E-2,9.844957352E0,9.848948431E0
4.086897394E1,2.873041928E-1,-2.873042040E-2,9.864110947E0,9.868335924E0
4.087400933E1,2.394201756E-1,-1.053448766E-1,9.883264542E0,9.886725321E0
4.087904472E1,3.160346150E-1,-3.830722719E-2,9.892841339E0,9.897962168E0
4.088404959E1,2.873041928E-1,-5.746084079E-2,9.864110947E0,9.868461390E0
4.088908497E1,2.968810201E-1,-9.576806426E-2,9.854534149E0,9.859470227E0
4.089412036E1,3.256114423E-1,-9.576806426E-2,9.854534149E0,9.860377155E0
4.089915575E1,3.351882398E-1,-5.746084079E-2,9.854534149E0,9.860400408E0
4.090416062E1,3.064578176E-1,-1.053448766E-1,9.835380554E0,9.840717686E0
4.090919600E1,3.256114423E-1,0.000000000E0,9.864110947E0,9.869483653E0
4.091423139E1,2.777273953E-1,-3.830722719E-2,9.835380554E0,9.839375519E0
4.091926678E1,2.489969730E-1,-1.053448766E-1,9.883264542E0,9.886961871E0
4.092427165E1,2.585737705E-1,-7.661445439E-2,9.873687744E0,9.877370087E0
4.092930703E1,2.873041928E-1,-5.746084079E-2,9.854534149E0,9.858888819E0
4.093434242E1,2.681505978E-1,-8.619125932E-2,9.883264542E0,9.887277263E0
4.093934729E1,2.489969730E-1,-1.053448766E-1,9.854534149E0,9.858242254E0
4.094438268E1,2.585737705E-1,-3.830722719E-2,9.844957352E0,9.848426935E0
4.094941806E1,2.585737705E-1,-1.915361285E-1,9.844957352E0,9.850214807E0
4.095445345E1,2.585737705E-1,-8.619125932E-2,9.844957352E0,9.848729592E0
4.095945832E1,2.681505978E-1,-8.619125932E-2,9.873687744E0,9.877704356E0
4.096449370E1,3.064578176E-1,-9.576806426E-2,9.825803757E0,9.831048132E0
4.096952909E1,2.489969730E-1,-3.830722719E-2,9.921571732E0,9.924769648E0
4.097453396E1,3.160346150E-1,-1.053448766E-1,9.921571732E0,9.927162789E0
4.097956935E1,2.489969730E-1,-3.830722719E-2,9.844957352E0,9.848180146E0
4.098460473E1,3.064578176E-1,-7.661445439E-2,9.921571732E0,9.926599206E0
4.098964012E1,2.106897533E-1,-9.576806426E-2,9.854534149E0,9.857251391E0
4.099464499E1,2.585737705E-1,-8.619125932E-2,9.825803757E0,9.829583348E0
4.099968038E1,2.681505978E-1,-1.149216816E-1,9.844957352E0,9.849279009E0
4.100471576E1,3.160346150E-1,-1.915361360E-2,9.854534149E0,9.859619061E0
4.100972063E1,2.585737705E-1,-9.576806799E-3,9.854534149E0,9.857930584E0
4.101475602E1,2.298433632E-1,1.915361360E-2,9.844957352E0,9.847658609E0
4.101979140E1,2.777273953E-1,-8.619125932E-2,9.844957352E0,9.849251073E0
4.102482679E1,2.777273953E-1,-1.244984865E-1,9.902418137E0,9.907094293E0
4.102983166E1,2.681505978E-1,-1.532289088E-1,9.873687744E0,9.878516767E0
4.103486705E1,2.394201756E-1,-7.661445439E-2,9.797073364E0,9.800297868E0
4.103990243E1,2.777273953E-1,-5.746084079E-2,9.825803757E0,9.829895916E0
4.104490730E1,2.777273953E-1,-2.873042040E-2,9.873687744E0,9.877634717E0
4.104994269E1,2.394201756E-1,-4.788403213E-2,9.921571732E0,9.924575584E0
4.105497808E1,2.489969730E-1,-5.746084079E-2,9.873687744E0,9.876994022E0
4.106001346E1,2.585737705E-1,-9.576806426E-2,9.835380554E0,9.839245020E0
4.106501833E1,1.819593310E-1,-8.619125932E-2,9.864110947E0,9.866165562E0
4.107005372E1,2.202665508E-1,-3.830722719E-2,9.883264542E0,9.885792978E0
4.107508911E1,2.489969730E-1,-6.703764945E-2,9.931148529E0,9.934495692E0
