"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.664926269E1,-2.777273953E-1,-8.906430602E-1,1.102290440E1,1.106231436E1
1.665429809E1,4.596867263E-1,-1.580173135E0,1.170285797E1,1.181800083E1
1.665933348E1,1.101332784E0,-2.317587137E0,1.282334423E1,1.307754951E1
1.666436888E1,1.149216771E0,-2.806004286E0,1.384806252E1,1.417614880E1
1.666937376E1,6.416460276E-1,-3.275267839E0,1.380017853E1,1.419802861E1
1.667440915E1,-3.639186621E-1,-3.313575268E0,1.411621284E1,1.450447114E1
1.667944455E1,-7.086837292E-1,-4.098873138E0,1.272757626E1,1.339007808E1
1.668447995E1,-6.320692301E-1,-4.376600742E0,1.150174522E1,1.232251146E1
1.668951534E1,-7.278373241E-1,-4.644751072E0,1.017056847E1,1.120463844E1
1.669452022E1,-1.043871999E0,-4.922478676E0,6.684611320E0,8.366868803E0
1.669955562E1,-1.139639974E0,-4.932055473E0,2.518700123E0,5.654007496E0
1.670459101E1,-1.513135433E0,-4.817133904E0,-3.926490843E-1,5.064437894E0
1.670962641E1,-2.509123325E0,-4.769249916E0,-3.639186621E-1,5.401285163E0
1.671466181E1,-4.367023945E0,-5.085284233E0,1.273715258E0,6.823002596E0
1.671969720E1,-6.004657745E0,-6.110002518E0,3.313575268E0,9.185196049E0
1.672470208E1,-8.638279915E0,-6.933608055E0,4.386177540E0,1.191357855E1
1.672973748E1,-1.039083576E1,-7.603984833E0,5.928043365E0,1.417503973E1
1.673477288E1,-1.212423706E1,-7.958326340E0,6.196194172E0,1.577101470E1
1.673980827E1,-1.435563374E1,-7.690176010E0,7.852981567E0,1.808016445E1
1.674484367E1,-1.635718536E1,-7.173028469E0,1.008437729E1,2.051108275E1
1.674984855E1,-1.776497650E1,-6.722918510E0,1.117613316E1,2.203855657E1
1.675488394E1,-1.869392776E1,-6.483498096E0,1.208592987E1,2.318552099E1
1.675991934E1,-1.884715652E1,-6.311115742E0,1.296699619E1,2.373159247E1
1.676495474E1,-1.838746834E1,-6.291962147E0,1.136767006E1,2.251469969E1
1.676999013E1,-1.697967911E1,-6.157886982E0,9.404424667E0,2.036350358E1
1.677499501E1,-1.561977196E1,-5.889736176E0,7.307103634E0,1.822251442E1
1.678003041E1,-1.491108799E1,-5.679046631E0,5.726930618E0,1.695257650E1
1.678506580E1,-1.448970890E1,-5.487510204E0,5.075707436E0,1.630420922E1
1.679010120E1,-1.422155857E1,-5.544970989E0,4.606443882E0,1.594423898E1
1.679513660E1,-1.445140171E1,-5.487510204E0,4.750096321E0,1.617155511E1
1.680014147E1,-1.475785923E1,-5.506663799E0,4.855441093E0,1.648311450E1
1.680517687E1,-1.495897198E1,-5.516240597E0,5.104437828E0,1.674081953E1
1.681021227E1,-1.494939518E1,-5.391742229E0,5.497087002E0,1.681586352E1
1.681524766E1,-1.499727917E1,-5.439626217E0,5.736507416E0,1.695333103E1
1.682025254E1,-1.491108799E1,-5.439626217E0,5.908889771E0,1.693650072E1
1.682528794E1,-1.477701283E1,-5.449203014E0,6.014234543E0,1.685897205E1
1.683032333E1,-1.461420727E1,-5.458779812E0,5.832275391E0,1.665499226E1
1.683535873E1,-1.431732655E1,-5.497087002E0,5.506663799E0,1.629500387E1
1.684039413E1,-1.407790565E1,-5.372588634E0,5.228936672E0,1.594973088E1
1.684539900E1,-1.380017853E1,-5.286397457E0,4.941632271E0,1.558238284E1
1.685043440E1,-1.363737297E1,-5.181052685E0,4.558559895E0,1.528403470E1
1.685546980E1,-1.325430107E1,-4.999093056E0,4.050989151E0,1.473356513E1
1.686050520E1,-1.302445698E1,-4.797980309E0,4.137180328E0,1.448355466E1
1.686554059E1,-1.272757626E1,-4.750096321E0,4.070142746E0,1.418170210E1
1.687054547E1,-1.235408115E1,-4.730942726E0,4.012681961E0,1.382413675E1
1.687558087E1,-1.200931549E1,-4.702212334E0,4.079719543E0,1.352695719E1
1.688061626E1,-1.154005241E1,-4.663905144E0,4.271255970E0,1.315934833E1
1.688565166E1,-1.116655636E1,-4.692635536E0,4.721365929E0,1.300015790E1
1.689065654E1,-1.077390766E1,-4.625597477E0,5.075707436E0,1.277638620E1
1.689569193E1,-1.047702694E1,-4.520252705E0,5.439626217E0,1.264081925E1
1.690072733E1,-1.032379818E1,-4.386177540E0,5.832275391E0,1.264257879E1
1.690576273E1,-1.032379818E1,-4.309563160E0,6.272808552E0,1.282580487E1
1.691079812E1,-1.040998936E1,-4.204218388E0,6.598419666E0,1.302238353E1
1.691580300E1,-1.053448772E1,-4.060565948E0,7.048529625E0,1.330959794E1
1.692083840E1,-1.085052204E1,-3.849876404E0,7.536946774E0,1.376084821E1
1.692587379E1,-1.095586681E1,-3.687070608E0,7.948749542E0,1.402883198E1
1.693090919E1,-1.106121159E1,-3.639186621E0,8.159439087E0,1.421866826E1
1.693594459E1,-1.107078838E1,-3.533841610E0,8.398859978E0,1.433845322E1
1.694094947E1,-1.108036518E1,-3.399766445E0,8.638279915E0,1.445519921E1
1.694598486E1,-1.108994198E1,-3.256114244E0,8.829815865E0,1.454492149E1
1.695102026E1,-1.103248119E1,-3.380612850E0,9.165003777E0,1.473572118E1
1.695605566E1,-1.093671322E1,-3.466804028E0,9.394847870E0,1.482880955E1
1.696109105E1,-1.079306126E1,-3.677493811E0,9.586383820E0,1.489674081E1
1.696612645E1,-1.053448772E1,-3.725377798E0,9.615114212E0,1.474124461E1
1.697113133E1,-1.026633644E1,-3.763684988E0,9.548076630E0,1.451649944E1
1.697616672E1,-1.007480049E1,-3.648763418E0,9.452308655E0,1.428849951E1
1.698120212E1,-9.979032516E0,-3.390189648E0,9.155426979E0,1.396052717E1
1.698623752E1,-9.940725327E0,-3.074155092E0,9.030928612E0,1.377774006E1
1.699127291E1,-9.911994934E0,-2.825158119E0,8.848969460E0,1.358430795E1
1.699627779E1,-9.844957352E0,-2.585737944E0,8.667010307E0,1.336885536E1
1.700131319E1,-9.730035782E0,-2.509123325E0,8.532935143E0,1.318257480E1
1.700634858E1,-9.691728592E0,-2.518700123E0,8.523358345E0,1.314994642E1
1.701138398E1,-9.624691010E0,-2.662352324E0,8.513781548E0,1.312277688E1
1.701641938E1,-9.538499832E0,-2.767697096E0,8.638279915E0,1.316294063E1
1.702142425E1,-9.471462250E0,-2.710236311E0,8.667010307E0,1.312139648E1
1.702645965E1,-9.500192642E0,-2.576161146E0,8.695740700E0,1.313416053E1
1.703149505E1,-9.682151794E0,-2.422932148E0,8.714894295E0,1.325005834E1
1.703653044E1,-9.873687744E0,-2.327163935E0,8.695740700E0,1.336118662E1
1.704156584E1,-1.021845245E1,-2.212242365E0,8.686163902E0,1.359265354E1
1.704660124E1,-1.048660374E1,-2.279279947E0,8.686163902E0,1.380628184E1
1.705160612E1,-1.084094524E1,-2.403778553E0,8.781931877E0,1.415720921E1
1.705664151E1,-1.119528675E1,-2.461239338E0,8.734047890E0,1.441095892E1
1.706167691E1,-1.147301483E1,-2.461239338E0,8.628703117E0,1.456510508E1
1.706671230E1,-1.163582039E1,-2.442085743E0,8.532935143E0,1.463444844E1
1.707174770E1,-1.167412758E1,-2.442085743E0,8.504204750E0,1.464822637E1
1.707675258E1,-1.165497398E1,-2.499546528E0,8.427590370E0,1.459830233E1
1.708178798E1,-1.159751320E1,-2.422932148E0,8.341399193E0,1.448971542E1
1.708682337E1,-1.146343803E1,-2.451662540E0,8.216899872E0,1.431567338E1
1.709185877E1,-1.138682365E1,-2.470816135E0,8.073247910E0,1.417540183E1
1.709689416E1,-1.118570995E1,-2.432508945E0,8.015787125E0,1.397462165E1
1.710189904E1,-1.093671322E1,-2.614468336E0,8.025363922E0,1.381497763E1
1.710693444E1,-1.064940929E1,-2.652775526E0,7.987056732E0,1.357351139E1
1.711196984E1,-1.045787334E1,-2.710236311E0,7.900865555E0,1.338417619E1
1.711700523E1,-1.021845245E1,-2.566584110E0,7.757213593E0,1.308351968E1
1.712201011E1,-1.008437729E1,-2.403778553E0,7.546523571E0,1.282274677E1
1.712704551E1,-9.988609314E0,-2.240972757E0,7.345410824E0,1.259957678E1
1.713208090E1,-9.854534149E0,-2.145204782E0,7.182605267E0,1.238158170E1
1.713711630E1,-9.864110947E0,-2.202665567E0,7.105990410E0,1.235506050E1
1.714215170E1,-9.749189377E0,-2.039859772E0,6.924031258E0,1.213053710E1
1.714715658E1,-9.758766174E0,-1.924938202E0,6.885724068E0,1.209760721E1
1.715219197E1,-9.797073364E0,-1.867477298E0,6.866570473E0,1.210867078E1
1.715722737E1,-9.835380554E0,-1.742978811E0,6.732495308E0,1.204571205E1
1.716226276E1,-9.758766174E0,-1.666364431E0,6.617573261E0,1.190808816E1
1.716729816E1,-9.691728592E0,-1.522712231E0,6.540958881E0,1.179120005E1
1.717230304E1,-9.634267807E0,-1.398213744E0,6.483498096E0,1.169657494E1
1.717733844E1,-9.576807022E0,-1.350329757E0,6.406883717E0,1.160115435E1
1.718237383E1,-9.461885452E0,-1.340752959E0,6.339846134E0,1.146815346E1
1.718740923E1,-9.375694275E0,-1.407790542E0,6.272808552E0,1.136809766E1
1.719241411E1,-9.346963882E0,-1.235408068E0,6.110002518E0,1.123494983E1
1.719744950E1,-9.241618156E0,-1.158793569E0,6.023811340E0,1.109218697E1
1.720248490E1,-9.251194954E0,-1.015141487E0,5.822698593E0,1.097811182E1
1.720752030E1,-9.088389397E0,-9.289502501E-1,5.669469833E0,1.075196069E1
1.721255569E1,-8.916007042E0,-1.005564690E0,5.592854977E0,1.057290730E1
1.721756057E1,-8.667010307E0,-9.768342972E-1,5.544970989E0,1.033527823E1
1.722259597E1,-8.408436775E0,-8.714894056E-1,5.525817394E0,1.009930496E1
1.722763136E1,-8.197746277E0,-7.374141216E-1,5.573701382E0,9.940471352E0
1.723266676E1,-7.843404770E0,-5.937620401E-1,5.477933407E0,9.585369380E0
1.723770216E1,-7.412448406E0,-5.937620401E-1,5.535394192E0,9.270249921E0
1.724270703E1,-7.019799232E0,-5.267243981E-1,5.516240597E0,8.943373534E0
1.724774243E1,-6.713341713E0,-4.692635238E-1,5.535394192E0,8.713768075E0
1.725277783E1,-6.550535679E0,-4.884171486E-1,5.477933407E0,8.553117759E0
1.725781322E1,-6.378153324E0,-3.447650373E-1,5.430049419E0,8.383623289E0
1.726284862E1,-6.282385349E0,-2.777273953E-1,5.372588634E0,8.271046295E0
1.726785350E1,-6.186617374E0,-3.351882398E-1,5.458779812E0,8.257412593E0
1.727288890E1,-5.966350555E0,-3.351882398E-1,5.487510204E0,8.113104113E0
1.727792429E1,-5.803544998E0,-2.873041928E-1,5.487510204E0,7.992274175E0
1.728295969E1,-5.755661011E0,-2.202665508E-1,5.477933407E0,7.948830444E0
1.728796457E1,-5.669469833E0,-1.244984865E-1,5.535394192E0,7.924580552E0
1.729299996E1,-5.583278179E0,1.915361360E-2,5.554547787E0,7.875681761E0
1.729803536E1,-5.430049419E0,-5.746084079E-2,5.612008572E0,7.809185531E0
1.730307076E1,-5.267243862E0,0.000000000E0,5.707777023E0,7.766761001E0
1.730810615E1,-5.171475887E0,2.873042040E-2,5.746084213E0,7.730619126E0
1.731311103E1,-4.912901878E0,1.149216816E-1,5.832275391E0,7.626614458E0
1.731814643E1,-4.769249916E0,2.394201756E-1,5.880159378E0,7.574915253E0
1.732318182E1,-4.654327869E0,3.351882398E-1,5.928043365E0,7.544323509E0
1.732821722E1,-4.539406300E0,3.830722570E-1,6.023811340E0,7.552433844E0
1.733325262E1,-4.462791920E0,6.033388376E-1,6.014234543E0,7.513424426E0
1.733825749E1,-4.367023945E0,7.374141216E-1,6.100425720E0,7.538558993E0
1.734329289E1,-4.328716755E0,6.607996821E-1,6.033388138E0,7.454945834E0
1.734832829E1,-4.156333923E0,8.427590132E-1,6.081272125E0,7.413988474E0
1.735336368E1,-4.070142746E0,8.236053586E-1,6.129156113E0,7.403441255E0
1.735839908E1,-3.907337189E0,1.053448796E0,6.081272125E0,7.304718265E0
1.736343448E1,-3.782838583E0,1.149216771E0,6.110002518E0,7.277547506E0
1.736843936E1,-3.505111217E0,1.197100878E0,6.205770969E0,7.227063614E0
1.737347475E1,-3.256114244E0,1.225831270E0,6.119579315E0,7.039473934E0
1.737851015E1,-2.978386879E0,1.302445769E0,5.966350555E0,6.794445697E0
1.738354554E1,-2.767697096E0,1.436521053E0,5.908889771E0,6.681221316E0
1.738858094E1,-2.509123325E0,1.541865945E0,5.726930618E0,6.439781422E0
1.739358582E1,-2.240972757E0,1.647210717E0,5.755661011E0,6.392409226E0
1.739862122E1,-1.963245392E0,1.704671621E0,5.688623428E0,6.254652214E0
1.740365661E1,-1.618480325E0,1.733402014E0,5.726930618E0,6.198539780E0
1.740869201E1,-1.407790542E0,1.762132406E0,5.813121796E0,6.235332376E0
1.741372740E1,-1.110909581E0,1.781286120E0,5.918466568E0,6.279756911E0
1.741873228E1,-9.576807022E-1,1.733402014E0,6.004657745E0,6.322796020E0
1.742376768E1,-6.320692301E-1,1.637633920E0,6.167463779E0,6.412407180E0
1.742880308E1,-4.596867263E-1,1.580173135E0,6.215347767E0,6.429526179E0
1.743383847E1,-3.734954596E-1,1.503558636E0,6.291962147E0,6.479890052E0
1.743887387E1,-2.777273953E-1,1.465251446E0,6.358999729E0,6.531536715E0
1.744390927E1,-1.819593310E-1,1.474828243E0,6.311115742E0,6.483703375E0
1.744891414E1,-2.202665508E-1,1.503558636E0,6.301538944E0,6.482175483E0
1.745394954E1,-2.106897533E-1,1.637633920E0,6.387730122E0,6.597676192E0
1.745898494E1,-2.968810201E-1,1.723825216E0,6.406883717E0,6.641375661E0
1.746402033E1,-2.777273953E-1,1.896207690E0,6.502651691E0,6.779175107E0
1.746902521E1,-3.064578176E-1,1.963245392E0,6.531382084E0,6.826946667E0
1.747406061E1,-2.394201756E-1,1.905784607E0,6.598419666E0,6.872297948E0
1.747909600E1,-1.436520964E-1,1.886630893E0,6.560112476E0,6.827524277E0
1.748413140E1,-8.619125932E-2,1.953668594E0,6.512228489E0,6.799512468E0
1.748916680E1,1.628057212E-1,1.915361404E0,6.550535679E0,6.826758579E0
1.749417168E1,4.118026793E-1,1.848323703E0,6.368576527E0,6.644143958E0
1.749920707E1,5.841852427E-1,1.810016513E0,6.301538944E0,6.582311542E0
1.750424247E1,7.948749661E-1,1.628057122E0,6.014234543E0,6.281195216E0
1.750927786E1,1.024718285E0,1.723825216E0,5.784391403E0,6.122156878E0
1.751431326E1,1.273715258E0,1.781286120E0,5.458779812E0,5.881633092E0
1.751934866E1,1.426944256E0,1.829170108E0,5.248090267E0,5.737986114E0
1.752435354E1,1.551442742E0,1.924938202E0,5.046977043E0,5.619994567E0
1.752938893E1,1.608903527E0,2.126051188E0,4.836287498E0,5.522530306E0
1.753442433E1,1.589749932E0,2.308010340E0,4.826710701E0,5.581339693E0
1.753945972E1,1.551442742E0,2.269703150E0,4.807557106E0,5.538152426E0
1.754449512E1,1.484405041E0,2.279279947E0,4.912901878E0,5.615619313E0
1.754953052E1,1.312022567E0,2.269703150E0,4.960785866E0,5.610913652E0
1.755453540E1,1.321599364E0,2.183511972E0,4.903325081E0,5.527833777E0
1.755957079E1,1.321599364E0,2.097320795E0,4.778826714E0,5.383545686E0
1.756460619E1,1.551442742E0,2.193088770E0,4.673481941E0,5.390551585E0
1.756964158E1,1.541865945E0,2.298433542E0,4.357447147E0,5.162120977E0
1.757467698E1,1.608903527E0,2.604891539E0,4.050989151E0,5.077848323E0
1.757968186E1,1.685518026E0,2.796427488E0,3.936067581E0,5.114059612E0
1.758471726E1,1.762132406E0,2.959233284E0,3.955221176E0,5.244611215E0
1.758975265E1,1.695094824E0,3.007117271E0,3.945644379E0,5.242538537E0
1.759478805E1,1.675941229E0,3.198653460E0,4.089296341E0,5.455502499E0
1.759982345E1,1.608903527E0,3.294421434E0,4.338293552E0,5.680015325E0
1.760485884E1,1.695094824E0,3.351882458E0,4.558559895E0,5.906685262E0
1.760986372E1,1.762132406E0,3.342305660E0,4.788403511E0,6.099584078E0
1.761489912E1,1.924938202E0,3.380612850E0,4.874594688E0,6.236634004E0
1.761993451E1,2.011129379E0,3.351882458E0,4.903325081E0,6.270753881E0
1.762496991E1,2.193088770E0,3.418920040E0,4.845864296E0,6.323057280E0
1.763000531E1,2.394201756E0,3.533841610E0,4.826710701E0,6.443397765E0
1.763501019E1,2.451662540E0,3.658340216E0,4.730942726E0,6.463429540E0
1.764004558E1,2.557007313E0,3.792415380E0,4.750096321E0,6.594248697E0
1.764508098E1,2.489969730E0,3.840299606E0,4.759673119E0,6.603206685E0
1.765011637E1,2.499546528E0,3.859453201E0,4.893748283E0,6.715049078E0
1.765515177E1,2.394201756E0,3.869029999E0,5.114014626E0,6.845052284E0
1.766018717E1,2.365471363E0,3.821146011E0,5.257667065E0,6.916623061E0
1.766519204E1,2.375048161E0,3.687070608E0,5.353435040E0,6.920593194E0
1.767022744E1,2.489969730E0,3.600879431E0,5.295974255E0,6.871217158E0
1.767526284E1,2.604891539E0,3.466804028E0,5.343858242E0,6.881933668E0
1.768029823E1,2.557007313E0,3.524264812E0,5.315127850E0,6.870903356E0
1.768533363E1,2.279279947E0,3.639186621E0,5.123591423E0,6.685056874E0
1.769036903E1,2.202665567E0,3.907337189E0,5.094861031E0,6.787976755E0
1.769537390E1,2.308010340E0,4.137180328E0,5.104437828E0,6.964083453E0
1.770040930E1,2.585737944E0,4.185064793E0,5.305551052E0,7.235307872E0
1.770544470E1,2.863465309E0,4.060565948E0,5.458779812E0,7.381456932E0
1.771048010E1,3.217807055E0,3.801992416E0,5.468356609E0,7.396779879E0
1.771551549E1,3.620033026E0,3.600879431E0,5.659893036E0,7.622687253E0
1.772055089E1,3.993528366E0,3.399766445E0,5.793968201E0,7.815161432E0
1.772555577E1,4.367023945E0,3.169923067E0,6.157886982E0,8.187727552E0
1.773059116E1,4.616020679E0,2.940079689E0,6.301538944E0,8.346323056E0
1.773562656E1,4.740519524E0,2.825158119E0,6.445190907E0,8.484959020E0
1.774066195E1,4.817133904E0,2.777273893E0,6.569689274E0,8.606906905E0
1.774569735E1,4.750096321E0,2.834734917E0,6.742072105E0,8.720933057E0
1.775073275E1,4.625597477E0,2.825158119E0,6.722918510E0,8.635699376E0
1.775573763E1,4.434061527E0,3.045424461E0,6.531382084E0,8.461351175E0
1.776077302E1,4.175487995E0,3.179499865E0,6.330269337E0,8.222908808E0
1.776580842E1,3.974374771E0,3.485957623E0,6.215347767E0,8.159540626E0
1.777084382E1,3.639186621E0,3.629609823E0,6.110002518E0,7.984352040E0
1.777587921E1,3.275267839E0,3.744531393E0,6.052541733E0,7.834676522E0
1.778088409E1,2.901772499E0,3.792415380E0,6.119579315E0,7.762212896E0
1.778591949E1,2.719813108E0,3.897760391E0,6.291962147E0,7.885347619E0
1.779095488E1,2.595314741E0,3.964797974E0,6.445190907E0,7.999735458E0
1.779599028E1,2.375048161E0,3.945644379E0,6.655880928E0,8.093807155E0
1.780102568E1,2.221819162E0,3.878606796E0,6.751648903E0,8.097211494E0
1.780606107E1,2.106897593E0,3.955221176E0,6.866570473E0,8.199547675E0
1.781106595E1,1.963245392E0,4.031835556E0,7.000645638E0,8.313787931E0
1.781610135E1,2.078166962E0,4.118026733E0,7.058106422E0,8.431713252E0
1.782113674E1,2.231395960E0,3.936067581E0,7.201758862E0,8.505121200E0
1.782617214E1,2.394201756E0,3.811569214E0,7.125144482E0,8.427807888E0
1.783120754E1,2.595314741E0,3.734954596E0,7.000645638E0,8.348328203E0
1.783624293E1,2.892195702E0,3.744531393E0,6.847416878E0,8.323066095E0
1.784124781E1,3.179499865E0,3.715801001E0,6.675034523E0,8.274810109E0
1.784628321E1,3.236960649E0,3.773261786E0,6.493074894E0,8.177740539E0
1.785131860E1,3.275267839E0,3.878606796E0,6.272808552E0,8.069640465E0
1.785635400E1,3.524264812E0,4.079719543E0,6.253654957E0,8.256679377E0
1.786138940E1,3.754108191E0,4.146757126E0,6.224924564E0,8.368907264E0
1.786642479E1,3.639186621E0,4.194641590E0,6.234501362E0,8.349113999E0
1.787142967E1,3.438073635E0,4.424484730E0,6.119579315E0,8.297328874E0
1.787646507E1,3.179499865E0,4.855441093E0,5.995080948E0,8.344190984E0
1.788150046E1,3.256114244E0,5.286397457E0,5.822698593E0,8.511879754E0
1.788653586E1,3.179499865E0,5.497087002E0,5.928043365E0,8.687282834E0
1.789157126E1,3.045424461E0,5.410895824E0,6.110002518E0,8.711172971E0
1.789660665E1,2.940079689E0,5.104437828E0,6.023811340E0,8.425298641E0
1.790161153E1,3.332728863E0,4.750096321E0,5.822698593E0,8.220359824E0
1.790664693E1,3.830722809E0,4.453215122E0,5.430049419E0,7.999437409E0
1.791168232E1,4.108449936E0,4.146757126E0,4.970362663E0,7.666776411E0
1.791671772E1,4.232948780E0,4.127603531E0,4.568136692E0,7.471468338E0
1.792175312E1,4.242525578E0,4.204218388E0,4.031835556E0,7.206259326E0
1.792678851E1,4.185064793E0,4.213795185E0,3.294421434E0,6.791468896E0
1.793179339E1,4.098873138E0,3.945644379E0,3.026270866E0,6.444159055E0
1.793682879E1,3.533841610E0,3.830722809E0,2.911349297E0,5.969793002E0
1.794186418E1,2.968810081E0,3.524264812E0,2.681505919E0,5.331486637E0
1.794689958E1,2.451662540E0,3.102885485E0,2.528276920E0,4.693690630E0
1.795193498E1,2.001552582E0,2.671929121E0,2.078166962E0,3.932454181E0
1.795693986E1,1.752555609E0,2.355894566E0,1.484405041E0,3.290159372E0
1.796197525E1,1.599326730E0,1.810016513E0,8.427590132E-1,2.558172887E0
1.796701065E1,1.580173135E0,1.350329757E0,-1.819593310E-1,2.086491502E0
1.797204605E1,1.474828243E0,1.063025594E0,-9.193734527E-1,2.037250428E0
1.797708144E1,1.474828243E0,9.481038451E-1,-1.407790542E0,2.248531400E0
1.798211684E1,1.522712231E0,7.661445141E-1,-1.580173135E0,2.324344443E0
1.798715223E1,1.063025594E0,3.064578176E-1,-1.915361404E0,2.211910739E0
1.799215711E1,3.830722570E-1,-9.576806426E-2,-2.652775526E0,2.682001840E0
1.799719251E1,-3.830722719E-2,-1.723825186E-1,-2.145204782E0,2.152460623E0
1.800222790E1,-1.503558636E0,-4.405331016E-1,-3.064578176E-1,1.596456820E0
1.800726330E1,-1.915361360E-2,-5.458779931E-1,4.692635238E-1,7.201096438E-1
1.801229870E1,2.873042040E-2,-6.799532771E-1,3.830722719E-2,6.816372494E-1
1.801730358E1,9.576806799E-3,-6.224924326E-1,2.011129409E-1,6.542438069E-1
1.802233897E1,-9.576806799E-3,-5.650315881E-1,1.819593310E-1,5.936847723E-1
1.802737437E1,9.576806799E-3,-6.320692301E-1,1.723825186E-1,6.552243582E-1
1.803240977E1,0.000000000E0,-6.512228847E-1,9.576806426E-2,6.582269879E-1
1.803744516E1,9.576806799E-3,-6.320692301E-1,1.149216816E-1,6.425030893E-1
1.804245004E1,3.830722719E-2,-5.554547906E-1,1.532289088E-1,5.774742995E-1
1.804748544E1,-2.873042040E-2,-5.841852427E-1,2.202665508E-1,6.249921505E-1
1.805252083E1,2.873042040E-2,-6.512228847E-1,1.244984865E-1,6.636388745E-1
1.805755623E1,8.619125932E-2,-6.224924326E-1,1.149216816E-1,6.388526862E-1
1.806259163E1,-2.873042040E-2,-5.841852427E-1,2.106897533E-1,6.216815961E-1
1.806762702E1,4.788403213E-2,-6.224924326E-1,1.149216816E-1,6.348202124E-1
1.807263190E1,6.703764945E-2,-6.607996821E-1,2.106897533E-1,6.968073181E-1
1.807766730E1,-6.703764945E-2,-6.607996821E-1,1.723825186E-1,6.861967641E-1
1.808270269E1,2.873042040E-2,-6.416460276E-1,1.244984865E-1,6.542437886E-1
1.808773809E1,1.915361360E-2,-7.182605267E-1,2.202665508E-1,7.515200586E-1
1.809277349E1,2.873042040E-2,-6.320692301E-1,1.723825186E-1,6.557840204E-1
1.809780888E1,-2.873042040E-2,-6.224924326E-1,2.011129409E-1,6.548043072E-1
1.810281376E1,-2.873042040E-2,-6.703764796E-1,1.532289088E-1,6.882653267E-1
1.810784916E1,3.830722719E-2,-6.224924326E-1,2.489969730E-1,6.715383570E-1
1.811288456E1,-3.830722719E-2,-5.937620401E-1,3.160346150E-1,6.737200323E-1
1.811791995E1,9.576806799E-3,-6.224924326E-1,2.298433632E-1,6.636388441E-1
1.812295535E1,-9.576806799E-3,-6.799532771E-1,1.723825186E-1,7.015296908E-1
1.812796023E1,-2.873042040E-2,-6.129156351E-1,2.585737705E-1,6.658463844E-1
1.813299562E1,-9.576806799E-3,-6.129156351E-1,2.489969730E-1,6.616319094E-1
1.813803102E1,0.000000000E0,-6.703764796E-1,3.064578176E-1,7.371031260E-1
1.814306642E1,-1.915361360E-2,-6.033388376E-1,3.256114423E-1,6.858625411E-1
1.814810181E1,3.830722719E-2,-5.650315881E-1,3.351882398E-1,6.580876046E-1
1.815313721E1,1.915361360E-2,-6.129156351E-1,3.543418646E-1,7.082306077E-1
1.815814209E1,0.000000000E0,-6.703764796E-1,3.734954596E-1,7.674004709E-1
1.816317748E1,-6.703764945E-2,-6.512228847E-1,4.213795066E-1,7.785537750E-1
1.816821288E1,-2.873042040E-2,-5.937620401E-1,4.022258818E-1,7.177495785E-1
1.817324828E1,-3.830722719E-2,-6.224924326E-1,3.830722570E-1,7.319211887E-1
1.817828367E1,-2.873042040E-2,-5.267243981E-1,4.309563041E-1,6.811661799E-1
1.818328855E1,-3.830722719E-2,-5.841852427E-1,3.926490843E-1,7.049206656E-1
1.818832395E1,-5.746084079E-2,-6.129156351E-1,4.596867263E-1,7.682963037E-1
1.819335934E1,-9.576806799E-3,-5.650315881E-1,4.309563041E-1,7.106868134E-1
1.819839474E1,9.576806799E-3,-6.224924326E-1,4.501099288E-1,7.682366119E-1
1.820343014E1,2.873042040E-2,-5.458779931E-1,4.309563041E-1,6.960830097E-1
1.820843501E1,2.873042040E-2,-6.224924326E-1,4.788403511E-1,7.858818916E-1
1.821347041E1,-3.830722719E-2,-5.746083856E-1,5.267243981E-1,7.804363087E-1
1.821850581E1,-1.915361360E-2,-5.937620401E-1,5.554547906E-1,8.132959152E-1
1.822354120E1,5.746084079E-2,-5.458779931E-1,5.650315881E-1,7.877469309E-1
1.822857660E1,-2.873042040E-2,-5.267243981E-1,6.224924326E-1,8.159416997E-1
1.823358148E1,-4.788403213E-2,-5.554547906E-1,6.224924326E-1,8.356552720E-1
1.823861688E1,4.788403213E-2,-6.033388376E-1,6.607996821E-1,8.960841777E-1
1.824365227E1,-9.576806799E-3,-5.075707436E-1,6.799532771E-1,8.485612730E-1
1.824868767E1,-1.915361360E-2,-4.979939461E-1,6.224924326E-1,7.974093427E-1
1.825372306E1,0.000000000E0,-6.033388376E-1,6.129156351E-1,8.600484456E-1
1.825875846E1,9.576806799E-3,-5.458779931E-1,6.416460276E-1,8.424868683E-1
1.826376334E1,-5.746084079E-2,-5.363011956E-1,7.086837292E-1,8.905915723E-1
1.826879874E1,-1.915361360E-2,-5.937620401E-1,7.086837292E-1,9.247447481E-1
1.827383413E1,-5.746084079E-2,-4.979939461E-1,6.991068721E-1,8.602616678E-1
1.827886953E1,0.000000000E0,-5.554547906E-1,6.703764796E-1,8.705944227E-1
1.828390492E1,4.788403213E-2,-5.075707436E-1,6.799532771E-1,8.498572817E-1
1.828894032E1,2.873042040E-2,-5.267243981E-1,7.565677166E-1,9.223116276E-1
1.829394520E1,9.576806799E-3,-5.171475410E-1,7.469909191E-1,9.085861146E-1
1.829898060E1,-2.873042040E-2,-5.841852427E-1,7.852981687E-1,9.791787623E-1
1.830401599E1,2.873042040E-2,-5.267243981E-1,7.661445141E-1,9.301835545E-1
