"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.632963974E1,-4.424484730E0,-5.190629482E0,3.275267839E0,7.566113862E0
4.633467513E1,-5.075707436E0,-5.554547787E0,2.920926094E0,8.071407333E0
4.633971051E1,-5.793968201E0,-5.841852188E0,2.557007313E0,8.616007828E0
4.634471538E1,-6.847416878E0,-6.023811340E0,2.355894566E0,9.419323764E0
4.634975077E1,-8.044517517E0,-6.339846134E0,2.250549555E0,1.048679572E1
4.635478616E1,-9.174580574E0,-6.588842869E0,2.288856745E0,1.152495745E1
4.635982155E1,-1.046745014E1,-7.058106422E0,2.355894566E0,1.284268733E1
4.636482642E1,-1.199973869E1,-7.460332394E0,2.652775526E0,1.437663056E1
4.636986181E1,-1.370441055E1,-7.977479935E0,3.026270866E0,1.614340020E1
4.637489720E1,-1.567723274E1,-8.350975990E0,3.706224203E0,1.814526176E1
4.637993259E1,-1.769793892E1,-8.619126320E0,4.529829502E0,2.019964692E1
4.638493746E1,-1.950795555E1,-8.772355080E0,5.334281445E0,2.204470689E1
4.638997285E1,-2.092532349E1,-8.734047890E0,6.253654957E0,2.352149986E1
4.639500823E1,-2.209369278E1,-8.465897560E0,7.115567684E0,2.470696229E1
4.640004362E1,-2.271618652E1,-8.092401505E0,7.891288757E0,2.537290938E1
4.640504849E1,-2.300349045E1,-7.776367188E0,8.647856712E0,2.577630472E1
4.641008388E1,-2.284068489E1,-7.536946774E0,9.165003777E0,2.573907044E1
4.641511927E1,-2.266830254E1,-7.173028469E0,9.595960617E0,2.563955416E1
4.642012414E1,-2.238099670E1,-6.866570473E0,9.797073364E0,2.537797175E1
4.642515953E1,-2.200750160E1,-6.732495308E0,9.662998199E0,2.496057199E1
4.643019492E1,-2.153823853E1,-6.627150536E0,9.461885452E0,2.444058345E1
4.643523031E1,-2.076251793E1,-6.493074894E0,9.011775017E0,2.354685247E1
4.644023518E1,-1.992933464E1,-6.349422932E0,8.207323074E0,2.246894975E1
4.644527056E1,-1.893334770E1,-6.129156113E0,7.287950039E0,2.119321650E1
4.645030595E1,-1.799481964E1,-5.784391403E0,6.330269337E0,1.993351519E1
4.645534134E1,-1.658702850E1,-5.717353821E0,5.152322292E0,1.828562480E1
4.646034621E1,-1.463336086E1,-5.612008572E0,3.936067581E0,1.615928582E1
4.646538160E1,-1.183693314E1,-5.420472622E0,2.825158119E0,1.332201291E1
4.647041699E1,-8.092401505E0,-4.912901878E0,2.106897593E0,9.698586724E0
4.647545238E1,-3.476380825E0,-4.137180328E0,1.570596337E0,5.627455692E0
4.648045725E1,3.064578056E0,-3.016694069E0,1.321599364E0,4.498745008E0
4.648549264E1,1.198058510E1,-1.647210717E0,1.656787634E0,1.220625527E1
4.649052802E1,2.698744202E1,9.097966552E-1,2.470816135E0,2.711558019E1
4.649556341E1,4.074931335E1,3.715801001E0,3.773261786E0,4.109198487E1
4.650056828E1,5.348646545E1,6.588842869E0,5.219359875E0,5.414292710E1
4.650560367E1,6.450936890E1,9.021351814E0,6.588842869E0,6.546950675E1
4.651063906E1,7.311891937E1,1.095586681E1,7.402871609E0,7.430484436E1
4.651567445E1,7.823293304E1,1.246900272E1,7.852981567E0,7.960865004E1
4.652067932E1,7.826166534E1,1.352245140E1,7.603984833E0,7.978449436E1
4.652571471E1,7.826166534E1,1.375229454E1,7.125144482E0,7.977958104E1
4.653075009E1,7.826166534E1,1.203804588E1,6.483498096E0,7.944708024E1
4.653575496E1,7.825209045E1,8.370129585E0,6.263231754E0,7.894730395E1
4.654079035E1,7.609730530E1,4.663905144E0,6.646304131E0,7.652924437E1
4.654582574E1,7.258261871E1,2.710236311E0,7.709329605E0,7.304119169E1
4.655086113E1,6.799533081E1,2.671929121E0,9.385271072E0,6.869197573E1
4.655586600E1,6.243120193E1,3.572149038E0,1.122401714E1,6.353261985E1
4.656090139E1,5.617754745E1,3.993528366E0,1.285207462E1,5.776712672E1
4.656593678E1,4.934928513E1,3.629609823E0,1.354160500E1,5.130205723E1
4.657097217E1,4.256890488E1,2.758120298E0,1.339795303E1,4.471268316E1
4.657597704E1,3.643017197E1,1.647210717E0,1.288080502E1,3.867539102E1
4.658101243E1,3.130658150E1,8.427590132E-1,1.204762268E1,3.355529019E1
4.658604781E1,2.738009071E1,2.681505978E-1,1.099417400E1,2.950615418E1
4.659108320E1,2.475604630E1,-2.968810201E-1,9.710882187E0,2.659419484E1
4.659608807E1,2.331952477E1,-9.959878922E-1,8.149862289E0,2.472271188E1
4.660112346E1,2.259168816E1,-1.877054095E0,6.397306919E0,2.355489846E1
4.660615885E1,2.180638885E1,-2.748543501E0,4.635174274E0,2.246236690E1
4.661119424E1,2.095405388E1,-3.533841610E0,2.758120298E0,2.142819727E1
4.661619911E1,1.966118431E1,-4.280832767E0,9.768342972E-1,2.014551818E1
4.662123450E1,1.802355003E1,-4.750096321E0,-6.129156351E-1,1.864905993E1
4.662626989E1,1.607945824E1,-5.228936672E0,-2.135627985E0,1.704264248E1
4.663130527E1,1.415452003E1,-5.583278179E0,-3.514688015E0,1.561654458E1
4.663631014E1,1.219127464E1,-5.793968201E0,-4.750096321E0,1.430946051E1
4.664134553E1,1.016099167E1,-5.937620163E0,-5.889736176E0,1.316017010E1
4.664638092E1,7.958326340E0,-6.081272125E0,-6.924031258E0,1.217616679E1
4.665141631E1,5.774814606E0,-5.822698593E0,-7.920019150E0,1.140083356E1
4.665645170E1,3.763684988E0,-5.650316238E0,-8.734047890E0,1.106232303E1
4.666145657E1,1.857900500E0,-5.430049419E0,-9.471462250E0,1.107455769E1
4.666649196E1,3.064578176E-1,-5.228936672E0,-9.979032516E0,1.127017236E1
4.667152734E1,-9.002198577E-1,-5.334281445E0,-1.084094524E1,1.211573556E1
4.667656273E1,-2.059013367E0,-5.612008572E0,-1.146343803E1,1.292844104E1
4.668156760E1,-3.141192675E0,-5.736507416E0,-1.197100830E1,1.364110144E1
4.668660299E1,-4.414907932E0,-5.813121796E0,-1.234450436E1,1.434121978E1
4.669163838E1,-5.592854977E0,-5.861005783E0,-1.252646351E1,1.491789877E1
4.669667377E1,-6.454767704E0,-5.822698593E0,-1.263180828E1,1.533396314E1
4.670167864E1,-7.163451672E0,-5.803544998E0,-1.238281155E1,1.543794663E1
4.670671403E1,-7.843404770E0,-5.717353821E0,-1.208592987E1,1.550086559E1
4.671174942E1,-8.350975990E0,-5.698200226E0,-1.170285797E1,1.546496591E1
4.671678480E1,-8.647856712E0,-5.784391403E0,-1.108036518E1,1.519931256E1
4.672178968E1,-8.944737434E0,-5.899312973E0,-1.030464458E1,1.486593157E1
4.672682506E1,-8.944737434E0,-6.023811340E0,-9.615114212E0,1.444801205E1
4.673186045E1,-8.753201485E0,-6.042964935E0,-9.011775017E0,1.394087696E1
4.673689584E1,-8.456320763E0,-6.244078159E0,-8.418013573E0,1.346702734E1
4.674190071E1,-8.015787125E0,-6.368576527E0,-7.824251175E0,1.288528295E1
4.674693610E1,-7.709329605E0,-6.684611320E0,-7.335834026E0,1.256710994E1
4.675197149E1,-7.422025204E0,-6.904877663E0,-6.742072105E0,1.217453613E1
4.675700688E1,-7.431602001E0,-7.173028469E0,-6.301538944E0,1.209919166E1
4.676201175E1,-7.450755596E0,-7.364564419E0,-5.755661011E0,1.195316702E1
4.676704714E1,-7.718906403E0,-7.594407558E0,-5.305551052E0,1.205841674E1
4.677208252E1,-7.948749542E0,-7.738059998E0,-4.932055473E0,1.214023735E1
4.677711791E1,-8.140285492E0,-7.900865555E0,-4.606443882E0,1.224366161E1
4.678212278E1,-8.398859978E0,-8.044517517E0,-4.194641590E0,1.236325722E1
4.678715817E1,-8.571242332E0,-8.121131897E0,-3.955221176E0,1.245241956E1
4.679219356E1,-8.695740700E0,-8.236053467E0,-3.620033026E0,1.251211901E1
4.679722895E1,-9.021351814E0,-8.149862289E0,-3.265691042E0,1.258847814E1
4.680223382E1,-9.270348549E0,-8.054094315E0,-3.074155092E0,1.265931384E1
4.680726921E1,-9.375694275E0,-7.958326340E0,-2.892195702E0,1.263342381E1
4.681230459E1,-9.289502144E0,-7.833827972E0,-2.748543501E0,1.245865973E1
4.681733998E1,-9.260771751E0,-7.747636795E0,-2.700659513E0,1.237260406E1
4.682234485E1,-8.983044624E0,-7.508216381E0,-2.758120298E0,1.202811837E1
4.682738024E1,-8.465897560E0,-7.546523571E0,-2.968810081E0,1.172327910E1
4.683241563E1,-7.709329605E0,-7.661445618E0,-3.246537447E0,1.134334683E1
4.683745102E1,-6.914454460E0,-8.006210327E0,-3.696647406E0,1.120599332E1
4.684245589E1,-6.042964935E0,-8.465897560E0,-4.089296341E0,1.117636753E1
4.684749128E1,-5.382165432E0,-8.839392662E0,-4.663905144E0,1.135141306E1
4.685252667E1,-4.845864296E0,-9.232041359E0,-5.046977043E0,1.158382345E1
4.685756205E1,-4.462791920E0,-9.777919769E0,-5.535394192E0,1.208986417E1
4.686256692E1,-4.165910721E0,-1.029506683E1,-6.129156113E0,1.268502140E1
4.686760231E1,-3.773261786E0,-1.104205799E1,-6.761225700E0,1.348624196E1
4.687263770E1,-2.968810081E0,-1.164539719E1,-7.287950039E0,1.405501066E1
4.687767309E1,-1.733402014E0,-1.210508347E1,-7.967903137E0,1.459538313E1
4.688267796E1,-1.723825186E-1,-1.238281155E1,-8.532935143E0,1.503910635E1
4.688771335E1,1.666364431E0,-1.262223148E1,-8.839392662E0,1.549943098E1
4.689274874E1,4.213795185E0,-1.297657299E1,-9.030928612E0,1.636169881E1
4.689778413E1,7.469909191E0,-1.326387787E1,-8.916007042E0,1.764157536E1
4.690278900E1,1.154005241E1,-1.333091545E1,-8.599972725E0,1.961748321E1
4.690782439E1,1.662533569E1,-1.298614979E1,-8.552088737E0,2.276356947E1
4.691285977E1,2.275449371E1,-1.248815632E1,-8.810662270E0,2.741074246E1
4.691789516E1,2.947741127E1,-1.156878281E1,-9.346963882E0,3.301696904E1
4.692290003E1,3.691859055E1,-1.023760605E1,-1.011310768E1,3.962405649E1
4.692793542E1,4.480030060E1,-8.379706383E0,-1.138682365E1,4.697814562E1
4.693297081E1,5.247132492E1,-6.636727333E0,-1.302445698E1,5.446946455E1
4.693800620E1,5.929958725E1,-5.295974255E0,-1.506431675E1,6.141190463E1
4.694301107E1,6.468175507E1,-4.156333923E0,-1.684560394E1,6.696849201E1
4.694804646E1,6.786125183E1,-3.179499865E0,-1.862688828E1,7.044302440E1
4.695308184E1,6.839755249E1,-1.848323703E0,-2.006340981E1,7.130344943E1
4.695811723E1,6.575435638E1,-2.873042040E-2,-2.065717316E1,6.892281924E1
4.696312210E1,6.020938492E1,2.509123325E0,-2.100193787E1,6.381651139E1
4.696815749E1,5.039315796E1,4.060565948E0,-2.120305061E1,5.482269530E1
4.697319288E1,4.146757507E1,5.401319027E0,-2.160527611E1,4.706933169E1
4.697822827E1,3.258987427E1,6.770802498E0,-2.211284637E1,3.996150205E1
4.698326366E1,2.434424210E1,7.948749542E0,-2.240972710E1,3.402970189E1
4.698826853E1,1.785116768E1,8.255207062E0,-2.281195450E1,3.011972608E1
4.699330392E1,1.391510010E1,7.977479935E0,-2.275449371E1,2.783948960E1
4.699833930E1,1.109951878E1,7.833827972E0,-2.207453918E1,2.592013615E1
4.700334417E1,9.011775017E0,8.121131897E0,-2.090616989E1,2.417090838E1
4.700837956E1,7.374141216E0,8.580819130E0,-1.959414673E1,2.262606907E1
4.701341495E1,6.253654957E0,9.097966194E0,-1.836831474E1,2.143072970E1
4.701845034E1,5.707777023E0,9.279925346E0,-1.726698303E1,2.041676850E1
4.702348573E1,5.477933407E0,9.126696587E0,-1.620395660E1,1.938743290E1
4.702849060E1,5.458779812E0,8.542511940E0,-1.517923832E1,1.825327541E1
4.703352599E1,5.324704647E0,7.785943985E0,-1.417367363E1,1.702546409E1
4.703856138E1,4.989516258E0,7.259219646E0,-1.287122822E1,1.559679641E1
4.704356625E1,4.261679173E0,6.713341713E0,-1.130063248E1,1.381792896E1
4.704860163E1,3.524264812E0,6.224924564E0,-9.615114212E0,1.198417914E1
4.705363702E1,2.729389906E0,5.918466568E0,-7.920019150E0,1.025692542E1
4.705867241E1,2.135627985E0,5.679046631E0,-6.090848923E0,8.597145929E0
4.706367728E1,1.589749932E0,5.477933407E0,-4.319139957E0,7.154720765E0
4.706871267E1,1.110909581E0,5.075707436E0,-2.633621931E0,5.825194464E0
4.707374806E1,7.182605267E-1,4.778826714E0,-1.130063176E0,4.962874744E0
4.707878345E1,1.915361285E-1,4.434061527E0,1.628057212E-1,4.441181534E0
4.708378832E1,0.000000000E0,4.041412354E0,1.465251446E0,4.298834215E0
4.708882371E1,-4.788403213E-2,3.811569214E0,2.940079689E0,4.813981858E0
4.709385909E1,4.213795066E-1,3.715801001E0,4.807557106E0,6.090758827E0
4.709889448E1,3.160346150E-1,3.438073635E0,6.512228489E0,7.370844462E0
4.710389935E1,4.309563041E-1,3.897760391E0,8.762778282E0,9.600236592E0
4.710893474E1,4.692635238E-1,4.386177540E0,1.026633644E1,1.117391720E1
4.711397013E1,6.512228847E-1,4.721365929E0,1.142513084E1,1.237937811E1
4.711900552E1,7.661445141E-1,4.721365929E0,1.151132202E1,1.246550474E1
4.712401039E1,6.320692301E-1,4.884171486E0,1.127190113E1,1.230082915E1
4.712904578E1,1.532289088E-1,4.932055473E0,1.075475407E1,1.183272519E1
4.713408117E1,-3.639186621E-1,4.960785866E0,1.026633644E1,1.140786996E1
4.713911655E1,-1.005564690E0,5.075707436E0,9.883264542E0,1.115584530E1
4.714412142E1,-1.503558636E0,5.420472622E0,9.337387085E0,1.090087196E1
4.714915681E1,-1.771709204E0,5.573701382E0,8.829815865E0,1.059106929E1
4.715419220E1,-1.752555609E0,5.583278179E0,8.101978302E0,9.994323328E0
4.715922759E1,-1.254561663E0,5.497087002E0,7.460332394E0,9.351387592E0
4.716423246E1,-3.639186621E-1,5.295974255E0,6.789956093E0,8.618775078E0
4.716926785E1,2.681505978E-1,5.190629482E0,6.157886982E0,8.058170465E0
4.717430324E1,7.661445141E-1,4.740519524E0,5.516240597E0,7.313577312E0
4.717933862E1,9.672574997E-1,4.137180328E0,4.893748283E0,6.480788563E0
4.718434350E1,1.197100878E0,3.313575268E0,4.165910721E0,5.455973213E0
4.718937888E1,9.768342972E-1,2.576161146E0,3.725377798E0,4.633492337E0
4.719441427E1,3.256114423E-1,1.915361404E0,3.189076662E0,3.734279325E0
4.719944966E1,-9.097966552E-1,1.235408068E0,3.007117271E0,3.375902447E0
4.720445453E1,-2.384624958E0,8.044517636E-1,2.901772499E0,3.841075691E0
4.720948992E1,-4.127603531E0,2.968810201E-1,2.901772499E0,5.054258886E0
4.721452531E1,-6.081272125E0,3.830722719E-2,3.074155092E0,6.814232725E0
4.721956070E1,-8.341399193E0,-9.576806799E-3,3.284844637E0,8.964889096E0
4.722456557E1,-1.038125896E1,-6.703764945E-2,3.371036053E0,1.091507745E1
4.722960096E1,-1.255519390E1,1.723825186E-1,3.696647406E0,1.308922502E1
4.723463634E1,-1.484405041E1,8.236053586E-1,3.945644379E0,1.538155609E1
4.723967173E1,-1.683602715E1,1.982398987E0,4.501099110E0,1.753971519E1
4.724467660E1,-1.869392776E1,3.351882458E0,4.826710701E0,1.959579515E1
4.724971199E1,-2.029325294E1,4.999093056E0,5.018246651E0,2.149394905E1
4.725474738E1,-2.137543297E1,6.722918510E0,5.343858242E0,2.303613659E1
4.725978277E1,-2.145204735E1,8.839392662E0,5.918466568E0,2.394479995E1
4.726478764E1,-2.033156013E1,1.115697956E1,7.048529625E0,2.423906558E1
4.726982303E1,-1.724782944E1,1.374271774E1,8.523358345E0,2.364312900E1
4.727485842E1,-1.066856289E1,1.649126053E1,1.009395409E1,2.208320215E1
4.727989380E1,4.118026793E-1,1.907699966E1,1.118570995E1,2.211835448E1
4.728489867E1,1.530373764E1,2.185427284E1,1.171243477E1,2.913751457E1
4.728993406E1,3.259944916E1,2.481350708E1,1.154005241E1,4.256297721E1
4.729496945E1,5.033569717E1,2.648944855E1,1.053448772E1,5.784763371E1
4.730000484E1,6.688442230E1,2.609679794E1,9.021351814E0,7.235988943E1
4.730500971E1,7.825209045E1,2.400905418E1,7.038952827E0,8.215455678E1
4.731004510E1,7.826166534E1,2.096363068E1,4.979939461E0,8.117365256E1
4.731508049E1,7.826166534E1,1.764047813E1,2.595314741E0,8.026711898E1
4.732011587E1,7.826166534E1,1.486320400E1,0.000000000E0,7.966054918E1
4.732512074E1,7.826166534E1,1.267969227E1,-2.633621931E0,7.932590260E1
4.733015613E1,7.826166534E1,1.046745014E1,-4.663905144E0,7.909619325E1
4.733519152E1,7.826166534E1,7.900865555E0,-5.851428986E0,7.887681003E1
4.734022691E1,7.195054626E1,4.970362663E0,-6.387730122E0,7.240434178E1
4.734523178E1,6.001784897E1,2.336740971E0,-6.627150536E0,6.042782205E1
4.735026717E1,4.775953674E1,4.596867263E-1,-6.732495308E0,4.823392121E1
4.735530256E1,3.660255432E1,-5.746083856E-1,-6.799532890E0,3.723319494E1
4.736033795E1,2.775358582E1,-1.379060149E0,-6.742072105E0,2.859403555E1
4.736534282E1,2.139458656E1,-2.183511972E0,-6.550535679E0,2.248122720E1
4.737037820E1,1.738190460E1,-3.026270866E0,-6.291962147E0,1.873173005E1
4.737541359E1,1.480574322E1,-3.926490784E0,-6.062118530E0,1.647351338E1
4.738044898E1,1.334049225E1,-4.539406300E0,-5.908889771E0,1.528037700E1
4.738545385E1,1.259350109E1,-5.037400246E0,-5.928043365E0,1.480247848E1
4.739048924E1,1.219127464E1,-5.755661011E0,-6.062118530E0,1.478188392E1
4.739552463E1,1.175074196E1,-6.473921299E0,-6.406883717E0,1.486740571E1
4.740056002E1,1.101332760E1,-7.268796444E0,-6.770802498E0,1.483147171E1
4.740556489E1,9.911994934E0,-7.852981567E0,-6.924031258E0,1.441732194E1
4.741060028E1,8.379706383E0,-8.101978302E0,-7.010222435E0,1.360164512E1
4.741563566E1,6.981492043E0,-8.341399193E0,-6.943184853E0,1.290457235E1
4.742067105E1,5.554547787E0,-8.599972725E0,-6.837840080E0,1.231131955E1
4.742567592E1,4.175487995E0,-8.638279915E0,-6.828263283E0,1.177623706E1
4.743071131E1,2.624045134E0,-8.676587105E0,-6.895300865E0,1.138920325E1
4.743574670E1,9.672574997E-1,-8.504204750E0,-6.991068840E0,1.105134060E1
4.744078209E1,-7.374141216E-1,-8.350975990E0,-7.010222435E0,1.092821111E1
4.744581748E1,-1.838746905E0,-8.169015884E0,-6.991068840E0,1.090820124E1
4.745082235E1,-2.748543501E0,-8.111555099E0,-6.971915245E0,1.104352388E1
4.745585774E1,-3.390189648E0,-8.006210327E0,-6.770802498E0,1.101982559E1
4.746089312E1,-3.849876404E0,-7.920019150E0,-6.627150536E0,1.102122388E1
4.746592851E1,-4.003105164E0,-7.958326340E0,-6.550535679E0,1.105754615E1
4.747093338E1,-4.003105164E0,-8.188169479E0,-6.569689274E0,1.123529205E1
4.747596877E1,-3.878606796E0,-8.523358345E0,-6.751648903E0,1.154452212E1
4.748100416E1,-3.773261786E0,-8.896853447E0,-6.981492043E0,1.192194350E1
4.748603955E1,-3.581725836E0,-9.356540680E0,-7.211335659E0,1.234410691E1
4.749104442E1,-3.485957623E0,-9.768342972E0,-7.393294811E0,1.273708103E1
4.749607981E1,-3.485957623E0,-1.036210537E1,-7.747636795E0,1.339966433E1
4.750111520E1,-3.620033026E0,-1.100375080E1,-8.111555099E0,1.414158750E1
4.750615058E1,-4.098873138E0,-1.175074196E1,-8.312667847E0,1.496599961E1
4.751115545E1,-5.037400246E0,-1.221042824E1,-8.303091049E0,1.560164350E1
4.751619084E1,-6.129156113E0,-1.246900272E1,-8.293514252E0,1.618100622E1
4.752122623E1,-7.268796444E0,-1.251688671E1,-8.216899872E0,1.664407697E1
4.752626162E1,-8.360552788E0,-1.241154194E1,-8.140285492E0,1.703553533E1
4.753126649E1,-9.385271072E0,-1.228704357E1,-7.862558365E0,1.734573656E1
4.753630188E1,-1.023760605E1,-1.200931549E1,-7.642292023E0,1.753387760E1
4.754133727E1,-1.089840603E1,-1.142513084E1,-7.192182064E0,1.735039918E1
4.754637266E1,-1.139640045E1,-1.094629002E1,-6.722918510E0,1.717256072E1
4.755137753E1,-1.157835960E1,-1.058237171E1,-6.234501362E0,1.687939600E1
4.755641292E1,-1.140597725E1,-1.050575733E1,-5.918466568E0,1.659805713E1
4.756144830E1,-1.097502041E1,-1.043871975E1,-5.803544998E0,1.622032914E1
4.756648369E1,-9.988609314E0,-1.048660374E1,-5.717353821E0,1.557014158E1
4.757151908E1,-8.714894295E0,-1.041956615E1,-5.717353821E0,1.473787217E1
4.757652395E1,-7.287950039E0,-1.039083576E1,-6.062118530E0,1.406531069E1
4.758155934E1,-5.631162167E0,-1.063025570E1,-6.560112476E0,1.370209470E1
4.758659473E1,-4.213795185E0,-1.080263805E1,-7.115567684E0,1.360457137E1
4.759163012E1,-2.624045134E0,-1.107078838E1,-7.766790390E0,1.377573959E1
4.759663499E1,-1.331176162E0,-1.123359394E1,-8.255207062E0,1.400407464E1
4.760167037E1,-3.160346150E-1,-1.146343803E1,-8.973467827E0,1.456136718E1
4.760670576E1,9.576807022E-1,-1.151132202E1,-1.007480049E1,1.532740330E1
4.761174115E1,2.126051188E0,-1.119528675E1,-1.133893967E1,1.607563659E1
4.761674602E1,3.256114244E0,-1.063025570E1,-1.261265469E1,1.681319941E1
4.762178141E1,4.644751072E0,-1.015141487E1,-1.391510010E1,1.783970143E1
4.762681680E1,6.224924564E0,-9.643844604E0,-1.519839191E1,1.904585365E1
4.763185219E1,7.987056732E0,-9.088389397E0,-1.625184059E1,2.026115050E1
4.763685706E1,1.008437729E1,-8.293514252E0,-1.705629349E1,2.148008826E1
4.764189244E1,1.279461384E1,-7.019799232E0,-1.711375427E1,2.249133855E1
4.764692783E1,1.640506935E1,-5.583278179E0,-1.658702850E1,2.398809726E1
4.765196322E1,2.159569931E1,-3.974374771E0,-1.560061836E1,2.693602006E1
4.765699861E1,2.806962013E1,-2.116474390E0,-1.422155857E1,3.153784657E1
4.766200348E1,3.527137756E1,-2.202665508E-1,-1.313937855E1,3.763989720E1
4.766703887E1,4.319139862E1,1.857900500E0,-1.267969227E1,4.505245060E1
4.767207426E1,5.086241913E1,4.156333923E0,-1.314895535E1,5.269872691E1
4.767710965E1,5.870582581E1,5.592854977E0,-1.405875206E1,6.062427335E1
4.768211452E1,6.233543396E1,6.397306919E0,-1.518881512E1,6.447737562E1
4.768714991E1,6.367618942E1,6.914454460E0,-1.635718536E1,6.610615927E1
4.769218529E1,6.249824142E1,7.402871609E0,-1.719036865E1,6.524064273E1
4.769722068E1,5.892609406E1,7.460332394E0,-1.726698303E1,6.185539445E1
4.770222555E1,5.340985107E1,7.412448406E0,-1.689348793E1,5.650616354E1
4.770726094E1,4.682100677E1,7.134721279E0,-1.613691902E1,5.003509847E1
4.771229633E1,3.950432968E1,6.856993675E0,-1.434605694E1,4.258426676E1
4.771733172E1,3.217807007E1,6.914454460E0,-1.082179165E1,3.464605386E1
4.772236711E1,2.531150055E1,6.991068840E0,-6.282385349E0,2.700028647E1
4.772737198E1,1.889504051E1,6.732495308E0,-9.768342972E-1,2.008241157E1
4.773240736E1,1.475785923E1,6.129156113E0,3.811569214E0,1.642829947E1
4.773744275E1,1.346499062E1,6.665457726E0,6.560112476E0,1.639418722E1
4.774247814E1,1.008437729E1,7.872135162E0,7.613561630E0,1.488729317E1
4.774751353E1,7.967903137E0,8.236053467E0,8.092401505E0,1.402879251E1
4.775251840E1,7.115567684E0,8.054094315E0,7.920019150E0,1.335014764E1
4.775755379E1,7.469909191E0,7.125144482E0,7.498639584E0,1.275918582E1
4.776258918E1,8.350975990E0,6.215347767E0,6.311115742E0,1.217372292E1
4.776762457E1,9.059659004E0,5.238513470E0,5.094861031E0,1.163946105E1
4.777262944E1,9.165003777E0,5.181052685E0,4.012681961E0,1.126686370E1
4.777766482E1,8.513781548E0,5.238513470E0,3.064578056E0,1.045553147E1
4.778270021E1,7.374141216E0,5.295974255E0,3.064578056E0,9.582115667E0
4.778773560E1,6.263231754E0,5.315127850E0,3.179499865E0,8.808398007E0
4.779274047E1,5.161899090E0,5.276820660E0,3.380612850E0,8.119025910E0
4.779777586E1,4.491522312E0,5.276820660E0,3.380612850E0,7.710197935E0
4.780281125E1,3.849876404E0,5.152322292E0,3.610456228E0,7.375863848E0
4.780784664E1,3.572149038E0,5.094861031E0,3.763684988E0,7.272082395E0
4.781288202E1,3.323152065E0,4.922478676E0,4.098873138E0,7.216293853E0
4.781788690E1,3.217807055E0,4.711789131E0,4.510675907E0,7.273337349E0
4.782292228E1,3.160346270E0,4.347870350E0,4.778826714E0,7.192284052E0
4.782795767E1,3.055001259E0,4.127603531E0,5.018246651E0,7.180037817E0
4.783299306E1,2.738966703E0,4.003105164E0,5.142745018E0,7.069272655E0
4.783799793E1,2.173935175E0,4.079719543E0,5.430049419E0,7.131307201E0
4.784303332E1,1.417367458E0,4.299986362E0,5.774814606E0,7.338071747E0
4.784806871E1,3.351882398E-1,4.616020679E0,6.023811340E0,7.596466358E0
4.785310410E1,-7.757213712E-1,4.912901878E0,6.110002518E0,7.878482042E0
4.785810897E1,-1.810016513E0,5.257667065E0,6.205770969E0,8.332515590E0
4.786314436E1,-3.064578056E0,5.564124584E0,6.215347767E0,8.887163153E0
4.786817974E1,-4.146757126E0,5.774814606E0,6.320692539E0,9.512898221E0
4.787321513E1,-4.865017891E0,5.736507416E0,6.330269337E0,9.830982977E0
4.787825052E1,-5.238513470E0,5.688623428E0,6.234501362E0,9.933351253E0
4.788325539E1,-5.449203014E0,5.410895824E0,6.454767704E0,1.003173132E1
4.788829078E1,-5.477933407E0,5.200206280E0,6.991068840E0,1.029198442E1
4.789332617E1,-5.372588634E0,5.094861031E0,7.517793179E0,1.055175492E1
4.789836156E1,-5.228936672E0,5.008669853E0,8.025363922E0,1.080902486E1
4.790336643E1,-5.066130638E0,4.922478676E0,8.839392662E0,1.131509340E1
4.790840182E1,-5.305551052E0,4.797980309E0,9.758766174E0,1.209971092E1
4.791343720E1,-4.932055473E0,4.730942726E0,1.108036518E1,1.301850540E1
4.791847259E1,-3.687070608E0,4.481945515E0,1.251688671E1,1.379691191E1
4.792347746E1,-1.886630893E0,4.520252705E0,1.365652657E1,1.450836926E1
4.792851285E1,-8.523358107E-1,4.577713490E0,1.460463047E1,1.532896501E1
4.793354824E1,2.968810201E-1,4.817133904E0,1.570596313E1,1.643076977E1
4.793858363E1,1.283292055E0,4.979939461E0,1.651041412E1,1.729278491E1
4.794361902E1,2.557007313E0,4.989516258E0,1.752555656E1,1.840050792E1
4.794862389E1,3.792415380E0,5.037400246E0,1.859815788E1,1.963795540E1
4.795365928E1,5.286397457E0,4.922478676E0,1.945049477E1,2.074845876E1
4.795869466E1,6.722918510E0,4.874594688E0,1.989102745E1,2.155486673E1
4.796373005E1,8.360552788E0,4.606443882E0,2.013044739E1,2.227898293E1
4.796873492E1,9.854534149E0,4.367023945E0,2.054224968E1,2.319842157E1
4.797377031E1,1.136767006E1,4.625597477E0,2.032198334E1,2.374032606E1
4.797880570E1,1.227746677E1,5.018246651E0,2.154781532E1,2.530271399E1
4.798384109E1,1.327345467E1,5.430049419E0,2.167231369E1,2.598767431E1
4.798887648E1,1.443224812E1,5.803544998E0,2.212242317E1,2.704390000E1
4.799388135E1,1.590707588E1,5.793968201E0,2.177765846E1,2.758389999E1
4.799891673E1,1.819593239E1,5.755661011E0,2.250549507E1,2.950791246E1
4.800395212E1,2.082955551E1,5.918466568E0,2.251507187E1,3.123823123E1
